,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-02 11:00:00+00:00,41,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,96.20902,False
2023-01-02 11:15:00+00:00,42,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,134.65463,False
2023-01-02 11:30:00+00:00,43,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,137.17,False
2023-01-02 11:45:00+00:00,44,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,147.66,False
2023-01-02 12:00:00+00:00,45,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,103.03622,False
2023-01-02 12:15:00+00:00,46,0.006249999999218745,0.22940857567705597,0.0,0.22940857567705597,8.107413768714997,9.098229407064201,9.098229407064201,3,141.362,False
2023-01-02 12:30:00+00:00,47,0.006249999999218745,0.36933616840015593,0.0,0.36933616840015593,14.475008338492175,13.22520429151952,13.22520429151952,0,156.76784,False
2023-01-02 12:45:00+00:00,48,0.006249999999218745,0.049561031941483306,0.0,0.049561031941483306,2.1832494454127582,1.5338279501984897,1.5338279501984897,0,176.20694,False
2023-01-02 13:00:00+00:00,49,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,174.2181,False
2023-01-02 13:15:00+00:00,50,0.006249999999218745,0.3,0.0,0.3,11.423752499999999,11.076247500000001,11.076247500000001,0,152.3167,False
2023-01-02 13:30:00+00:00,51,0.006249999999218745,0.018794645986456693,0.0,0.018794645986456693,0.6148316034857061,0.7947668454985458,0.7947668454985458,0,130.8525,False
2023-01-02 13:45:00+00:00,52,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,80.31,False
2023-01-02 14:00:00+00:00,53,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,1,121.53928,True
2023-01-02 14:15:00+00:00,54,0.006249999999218745,0.15,0.0,0.15,3.70358025,7.54641975,7.54641975,2,98.76214,False
2023-01-02 14:30:00+00:00,55,0.006249999999218745,0.3,0.0,0.3,6.342337499999999,16.1576625,16.1576625,1,84.5645,False
2023-01-02 14:45:00+00:00,56,0.006249999999218745,0.2179629168919937,0.0,0.2179629168919937,4.436009619765052,11.911209147134475,11.911209147134475,0,81.40852,False
2023-01-02 15:00:00+00:00,57,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,103.3492,False
2023-01-02 15:15:00+00:00,58,0.006249999999218745,0.15,0.0,0.15,3.79943925,7.45056075,7.45056075,0,101.31838,False
2023-01-02 15:30:00+00:00,59,0.006249999999218745,0.051398038547322375,0.0,0.051398038547322375,1.1760765545498084,2.6787763364993697,2.6787763364993697,0,91.52696,False
2023-01-02 15:45:00+00:00,60,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,89.67393,False
