,time,SOC,load,cost,newEVs
2023-01-04 20:30:00+00:00,370,1.0,0.0,0.0,93
2023-01-04 20:45:00+00:00,371,1.0,0.0,0.0,93
2023-01-04 21:00:00+00:00,372,1.0,0.0,0.0,93
2023-01-04 21:15:00+00:00,373,1.0,0.0,0.0,93
2023-01-04 21:30:00+00:00,374,1.0,0.0,0.0,93
2023-01-04 21:45:00+00:00,375,1.0,0.0,0.0,93
2023-01-04 22:00:00+00:00,376,1.0,0.0,0.0,93
2023-01-04 22:15:00+00:00,377,1.0,0.0,0.0,93
2023-01-04 22:30:00+00:00,378,1.0,0.0,0.0,93
2023-01-04 22:45:00+00:00,379,1.0,0.0,0.0,93
2023-01-04 23:00:00+00:00,380,1.0,0.0,0.0,93
2023-01-04 23:15:00+00:00,381,1.0,0.0,0.0,93
2023-01-04 23:30:00+00:00,382,1.0,0.0,0.0,93
2023-01-04 23:45:00+00:00,383,1.0,0.0,0.0,93
2023-01-05 00:00:00+00:00,384,1.0,0.0,0.0,93
2023-01-05 00:15:00+00:00,385,1.0,0.0,0.0,93
2023-01-05 00:30:00+00:00,386,1.0,0.0,0.0,93
2023-01-05 00:45:00+00:00,387,1.0,0.0,0.0,93
2023-01-05 01:00:00+00:00,388,1.0,0.0,0.0,93
2023-01-05 01:15:00+00:00,389,1.0,0.0,0.0,93
2023-01-05 01:30:00+00:00,390,1.0,0.0,0.0,93
2023-01-05 01:45:00+00:00,391,1.0,0.0,0.0,93
2023-01-05 02:00:00+00:00,392,1.0,0.0,0.0,93
2023-01-05 02:15:00+00:00,393,1.0,0.0,0.0,93
2023-01-05 02:30:00+00:00,394,1.0,0.0,0.0,93
2023-01-05 02:45:00+00:00,395,1.0,0.0,0.0,93
2023-01-05 03:00:00+00:00,396,1.0,0.0,0.0,93
2023-01-05 03:15:00+00:00,397,1.0,0.0,0.0,93
2023-01-05 03:30:00+00:00,398,1.0,0.0,0.0,93
2023-01-05 03:45:00+00:00,399,1.0,0.0,0.0,93
2023-01-05 04:00:00+00:00,400,1.0,0.0,0.0,93
2023-01-05 04:15:00+00:00,401,1.0,0.0,0.0,93
2023-01-05 04:30:00+00:00,402,1.0,0.0,0.0,93
2023-01-05 04:45:00+00:00,403,1.0,0.0,0.0,93
2023-01-05 05:00:00+00:00,404,1.0,0.0,0.0,93
2023-01-05 05:15:00+00:00,405,1.0,0.0,0.0,93
2023-01-05 05:30:00+00:00,406,1.0,0.0,0.0,93
2023-01-05 05:45:00+00:00,407,1.0,0.0,0.0,93
2023-01-05 06:00:00+00:00,408,1.0,0.0,0.0,93
2023-01-05 06:15:00+00:00,409,1.0,0.0,0.0,93
2023-01-05 06:30:00+00:00,410,1.0,0.0,0.0,94
2023-01-05 06:45:00+00:00,411,0.9375,0.04999999999999999,0.9907694999999999,94
2023-01-05 07:00:00+00:00,412,0.89322656485526,0.0,0.0,94
2023-01-05 07:15:00+00:00,413,0.95572656485526,0.1,1.97910625,94
2023-01-05 07:30:00+00:00,414,1.0,0.07083749623158404,1.384126069929706,94
2023-01-05 07:45:00+00:00,415,1.0,0.0,0.0,94
2023-01-05 08:00:00+00:00,416,1.0,0.0,0.0,94
2023-01-05 08:15:00+00:00,417,1.0,0.0,0.0,94
2023-01-05 08:30:00+00:00,418,1.0,0.0,0.0,94
2023-01-05 08:45:00+00:00,419,1.0,0.0,0.0,94
2023-01-05 09:00:00+00:00,420,1.0,0.0,0.0,94
2023-01-05 09:15:00+00:00,421,1.0,0.0,0.0,94
2023-01-05 09:30:00+00:00,422,1.0,0.0,0.0,94
2023-01-05 09:45:00+00:00,423,1.0,0.0,0.0,94
2023-01-05 10:00:00+00:00,424,1.0,0.0,0.0,94
2023-01-05 10:15:00+00:00,425,1.0,0.0,0.0,94
2023-01-05 10:30:00+00:00,426,1.0,0.0,0.0,94
2023-01-05 10:45:00+00:00,427,1.0,0.0,0.0,94
2023-01-05 11:00:00+00:00,428,1.0,0.0,0.0,94
2023-01-05 11:15:00+00:00,429,1.0,0.0,0.0,94
2023-01-05 11:30:00+00:00,430,1.0,0.0,0.0,95
2023-01-05 11:45:00+00:00,431,0.9375,0.04999999999999999,1.3816249999999997,95
2023-01-05 12:00:00+00:00,432,1.0,0.1,2.5799717500000003,95
2023-01-05 12:15:00+00:00,433,1.0,0.0,0.0,95
2023-01-05 12:30:00+00:00,434,1.0,0.0,0.0,95
2023-01-05 12:45:00+00:00,435,1.0,0.0,0.0,95
2023-01-05 13:00:00+00:00,436,1.0,0.0,0.0,95
2023-01-05 13:15:00+00:00,437,1.0,0.0,0.0,95
2023-01-05 13:30:00+00:00,438,1.0,0.0,0.0,95
2023-01-05 13:45:00+00:00,439,1.0,0.0,0.0,95
2023-01-05 14:00:00+00:00,440,1.0,0.0,0.0,95
2023-01-05 14:15:00+00:00,441,1.0,0.0,0.0,95
2023-01-05 14:30:00+00:00,442,1.0,0.0,0.0,95
2023-01-05 14:45:00+00:00,443,1.0,0.0,0.0,95
2023-01-05 15:00:00+00:00,444,1.0,0.0,0.0,95
2023-01-05 15:15:00+00:00,445,1.0,0.0,0.0,95
2023-01-05 15:30:00+00:00,446,1.0,0.0,0.0,95
2023-01-05 15:45:00+00:00,447,1.0,0.0,0.0,95
2023-01-05 16:00:00+00:00,448,1.0,0.0,0.0,95
2023-01-05 16:15:00+00:00,449,1.0,0.0,0.0,95
2023-01-05 16:30:00+00:00,450,1.0,0.0,0.0,95
2023-01-05 16:45:00+00:00,451,1.0,0.0,0.0,95
2023-01-05 17:00:00+00:00,452,1.0,0.0,0.0,95
2023-01-05 17:15:00+00:00,453,1.0,0.0,0.0,95
2023-01-05 17:30:00+00:00,454,1.0,0.0,0.0,95
2023-01-05 17:45:00+00:00,455,1.0,0.0,0.0,95
2023-01-05 18:00:00+00:00,456,1.0,0.0,0.0,95
2023-01-05 18:15:00+00:00,457,1.0,0.0,0.0,95
2023-01-05 18:30:00+00:00,458,1.0,0.0,0.0,95
2023-01-05 18:45:00+00:00,459,1.0,0.0,0.0,96
2023-01-05 19:00:00+00:00,460,0.9375,0.03125758946805465,0.5654700327662893,96
2023-01-05 19:15:00+00:00,461,1.0,0.1,1.70278,96
2023-01-05 19:30:00+00:00,462,1.0,0.0,0.0,96
2023-01-05 19:45:00+00:00,463,1.0,0.0,0.0,96
2023-01-05 20:00:00+00:00,464,1.0,0.0,0.0,96
2023-01-05 20:15:00+00:00,465,1.0,0.0,0.0,96
2023-01-05 20:30:00+00:00,466,1.0,0.0,0.0,96
2023-01-05 20:45:00+00:00,467,1.0,0.0,0.0,96
2023-01-05 21:00:00+00:00,468,1.0,0.0,0.0,96
2023-01-05 21:15:00+00:00,469,1.0,0.0,0.0,96
2023-01-05 21:30:00+00:00,470,1.0,0.0,0.0,96
2023-01-05 21:45:00+00:00,471,1.0,0.0,0.0,96
2023-01-05 22:00:00+00:00,472,1.0,0.0,0.0,96
2023-01-05 22:15:00+00:00,473,1.0,0.0,0.0,96
2023-01-05 22:30:00+00:00,474,1.0,0.0,0.0,96
2023-01-05 22:45:00+00:00,475,1.0,0.0,0.0,96
2023-01-05 23:00:00+00:00,476,1.0,0.0,0.0,96
2023-01-05 23:15:00+00:00,477,1.0,0.0,0.0,96
2023-01-05 23:30:00+00:00,478,1.0,0.0,0.0,96
2023-01-05 23:45:00+00:00,479,1.0,0.0,0.0,96
2023-01-06 00:00:00+00:00,480,1.0,0.0,0.0,96
2023-01-06 00:15:00+00:00,481,1.0,0.0,0.0,96
2023-01-06 00:30:00+00:00,482,1.0,0.0,0.0,96
2023-01-06 00:45:00+00:00,483,1.0,0.0,0.0,96
2023-01-06 01:00:00+00:00,484,1.0,0.0,0.0,96
2023-01-06 01:15:00+00:00,485,1.0,0.0,0.0,96
2023-01-06 01:30:00+00:00,486,1.0,0.0,0.0,96
2023-01-06 01:45:00+00:00,487,1.0,0.0,0.0,96
2023-01-06 02:00:00+00:00,488,1.0,0.0,0.0,96
2023-01-06 02:15:00+00:00,489,1.0,0.0,0.0,96
2023-01-06 02:30:00+00:00,490,1.0,0.0,0.0,96
2023-01-06 02:45:00+00:00,491,1.0,0.0,0.0,96
2023-01-06 03:00:00+00:00,492,1.0,0.0,0.0,96
2023-01-06 03:15:00+00:00,493,1.0,0.0,0.0,97
2023-01-06 03:30:00+00:00,494,0.9375,0.02394085338798084,0.409311503386563,97
2023-01-06 03:45:00+00:00,495,1.0,0.1,1.6312487500000001,97
2023-01-06 04:00:00+00:00,496,1.0,0.0,0.0,97
2023-01-06 04:15:00+00:00,497,1.0,0.0,0.0,97
2023-01-06 04:30:00+00:00,498,1.0,0.0,0.0,97
2023-01-06 04:45:00+00:00,499,1.0,0.0,0.0,98
2023-01-06 05:00:00+00:00,500,0.9375,0.04999999999999999,0.8052164999999999,100
2023-01-06 05:15:00+00:00,501,0.875,0.21480030357493704,3.4781463976265425,101
2023-01-06 05:30:00+00:00,502,0.8125,0.08693280116029492,1.3048552601199457,101
2023-01-06 05:45:00+00:00,503,0.875,0.1,1.4470562500000002,101
2023-01-06 06:00:00+00:00,504,0.9375,0.1,1.501474,101
2023-01-06 06:15:00+00:00,505,1.0,0.1,1.3805162500000001,101
2023-01-06 06:30:00+00:00,506,1.0,0.0,0.0,101
2023-01-06 06:45:00+00:00,507,1.0,0.0,0.0,101
2023-01-06 07:00:00+00:00,508,1.0,0.0,0.0,101
2023-01-06 07:15:00+00:00,509,1.0,0.0,0.0,101
2023-01-06 07:30:00+00:00,510,1.0,0.0,0.0,102
2023-01-06 07:45:00+00:00,511,0.9454791779399282,0.0,0.0,102
2023-01-06 08:00:00+00:00,512,1.0,0.08723331529611489,1.4014821563824287,102
2023-01-06 08:15:00+00:00,513,1.0,0.0,0.0,102
2023-01-06 08:30:00+00:00,514,1.0,0.0,0.0,102
2023-01-06 08:45:00+00:00,515,1.0,0.0,0.0,103
2023-01-06 09:00:00+00:00,516,0.9564318895293534,0.0,0.0,103
2023-01-06 09:15:00+00:00,517,1.0,0.06970897675303452,1.1229798979069634,103
2023-01-06 09:30:00+00:00,518,1.0,0.0,0.0,104
2023-01-06 09:45:00+00:00,519,0.9500101320117162,0.0,0.0,104
2023-01-06 10:00:00+00:00,520,1.0,0.079983788781254,1.2688244330071985,105
2023-01-06 10:15:00+00:00,521,0.9375,0.031557416608224725,0.5135545105735194,105
2023-01-06 10:30:00+00:00,522,1.0,0.1,1.7152595000000002,105
2023-01-06 10:45:00+00:00,523,1.0,0.0,0.0,106
2023-01-06 11:00:00+00:00,524,0.9375,0.006580468816375223,0.08564202139704861,106
2023-01-06 11:15:00+00:00,525,1.0,0.1,1.44666275,107
2023-01-06 11:30:00+00:00,526,0.9375,0.04999999999999999,0.7913409999999999,107
2023-01-06 11:45:00+00:00,527,0.9006609989895302,0.0,0.0,107
2023-01-06 12:00:00+00:00,528,0.9631609989895302,0.1,1.5672195000000002,107
2023-01-06 12:15:00+00:00,529,1.0,0.05894240161675164,0.9490046422825785,107
2023-01-06 12:30:00+00:00,530,1.0,0.0,0.0,107
2023-01-06 12:45:00+00:00,531,1.0,0.0,0.0,107
2023-01-06 13:00:00+00:00,532,1.0,0.0,0.0,107
2023-01-06 13:15:00+00:00,533,1.0,0.0,0.0,108
2023-01-06 13:30:00+00:00,534,0.9375,0.03385687966711062,0.4110612006437427,108
2023-01-06 13:45:00+00:00,535,1.0,0.1,0.98437775,108
2023-01-06 14:00:00+00:00,536,1.0,0.0,0.0,108
2023-01-06 14:15:00+00:00,537,1.0,0.0,0.0,109
2023-01-06 14:30:00+00:00,538,0.9375,0.04999999999999999,0.22927462499999995,110
2023-01-06 14:45:00+00:00,539,0.875,0.009630960945247416,0.04870230077857203,110
2023-01-06 15:00:00+00:00,540,0.9375,0.1,1.12846725,110
2023-01-06 15:15:00+00:00,541,1.0,0.1,1.1538587500000002,111
2023-01-06 15:30:00+00:00,542,0.9382167604787117,0.0,0.0,111
2023-01-06 15:45:00+00:00,543,1.0,0.09885318323406125,1.2646060368812018,111
2023-01-06 16:00:00+00:00,544,1.0,0.0,0.0,111
2023-01-06 16:15:00+00:00,545,1.0,0.0,0.0,111
2023-01-06 16:30:00+00:00,546,1.0,0.0,0.0,111
2023-01-06 16:45:00+00:00,547,1.0,0.0,0.0,111
2023-01-06 17:00:00+00:00,548,1.0,0.0,0.0,113
2023-01-06 17:15:00+00:00,549,0.9375,0.13289587986093973,1.5285723970369245,113
2023-01-06 17:30:00+00:00,550,0.9106417360986089,0.0,0.0,114
2023-01-06 17:45:00+00:00,551,0.8604136683342751,0.0,0.0,114
2023-01-06 18:00:00+00:00,552,0.9229136683342751,0.1,0.43144875000000005,114
2023-01-06 18:15:00+00:00,553,0.9854136683342751,0.1,0.39592925,114
2023-01-06 18:30:00+00:00,554,1.0,0.023338130665159797,0.10066482576064706,114
2023-01-06 18:45:00+00:00,555,1.0,0.0,0.0,114
2023-01-06 19:00:00+00:00,556,1.0,0.0,0.0,114
2023-01-06 19:15:00+00:00,557,1.0,0.0,0.0,116
2023-01-06 19:30:00+00:00,558,0.9375,0.10005200909607889,0.25821147364491026,116
2023-01-06 19:45:00+00:00,559,1.0,0.1,0.2924475,116
2023-01-06 20:00:00+00:00,560,1.0,0.0,0.0,117
2023-01-06 20:15:00+00:00,561,0.9410091172078399,0.0,0.0,118
2023-01-06 20:30:00+00:00,562,0.8785091172078399,0.04999999999999999,0.5580573749999999,120
2023-01-06 20:45:00+00:00,563,0.8160091172078399,0.19999999999999998,2.9245204999999994,120
2023-01-06 21:00:00+00:00,564,0.7739140873939516,0.0,0.0,120
2023-01-06 21:15:00+00:00,565,0.8364140873939516,0.1,1.8561895000000002,122
2023-01-06 21:30:00+00:00,566,0.7739140873939516,0.1688588784783462,3.3684585413766945,122
2023-01-06 21:45:00+00:00,567,0.7613072072014967,0.0,0.0,122
2023-01-06 22:00:00+00:00,568,0.8238072072014967,0.1,1.0482725000000002,122
2023-01-06 22:15:00+00:00,569,0.8863072072014967,0.1,1.3354650000000001,124
2023-01-06 22:30:00+00:00,570,0.8238072072014967,0.19999999999999998,3.7740734999999996,124
2023-01-06 22:45:00+00:00,571,0.7964648572878152,0.0,0.0,125
2023-01-06 23:00:00+00:00,572,0.7661850966091333,0.0,0.0,126
2023-01-06 23:15:00+00:00,573,0.7036850966091333,0.04999999999999999,0.9416613749999998,126
2023-01-06 23:30:00+00:00,574,0.6887913083873691,0.0,0.0,126
2023-01-06 23:45:00+00:00,575,0.7512913083873691,0.1,2.1864485,126
2023-01-07 00:00:00+00:00,576,0.8137913083873691,0.1,2.02996025,126
2023-01-07 00:15:00+00:00,577,0.8762913083873691,0.1,1.8458342500000002,126
2023-01-07 00:30:00+00:00,578,0.9387913083873691,0.1,1.842102,126
2023-01-07 00:45:00+00:00,579,1.0,0.0979339065802094,1.7628100736090027,126
2023-01-07 01:00:00+00:00,580,1.0,0.0,0.0,126
2023-01-07 01:15:00+00:00,581,1.0,0.0,0.0,126
2023-01-07 01:30:00+00:00,582,1.0,0.0,0.0,127
2023-01-07 01:45:00+00:00,583,0.9584708080870665,0.0,0.0,127
2023-01-07 02:00:00+00:00,584,1.0,0.06644670706069356,1.111736467509229,128
2023-01-07 02:15:00+00:00,585,0.9375,0.04999999999999999,0.7961162499999999,128
2023-01-07 02:30:00+00:00,586,0.9103092144741188,0.0,0.0,128
2023-01-07 02:45:00+00:00,587,0.9728092144741188,0.1,1.556883,128
2023-01-07 03:00:00+00:00,588,1.0,0.04350525684140987,0.6722995680210749,128
2023-01-07 03:15:00+00:00,589,1.0,0.0,0.0,128
2023-01-07 03:30:00+00:00,590,1.0,0.0,0.0,128
2023-01-07 03:45:00+00:00,591,1.0,0.0,0.0,128
2023-01-07 04:00:00+00:00,592,1.0,0.0,0.0,130
2023-01-07 04:15:00+00:00,593,0.9375,0.11058241243404379,1.724545991798405,130
2023-01-07 04:30:00+00:00,594,1.0,0.1,1.35712125,130
2023-01-07 04:45:00+00:00,595,1.0,0.0,0.0,130
2023-01-07 05:00:00+00:00,596,1.0,0.0,0.0,131
2023-01-07 05:15:00+00:00,597,0.9375,0.038213150751114255,0.49444062629880553,131
2023-01-07 05:30:00+00:00,598,1.0,0.1,1.12494,132
2023-01-07 05:45:00+00:00,599,0.9468849983980161,0.0,0.0,132
2023-01-07 06:00:00+00:00,600,1.0,0.08498400256317425,1.133883757078691,134
2023-01-07 06:15:00+00:00,601,0.9375,0.1866885891694837,2.4494420335405356,135
2023-01-07 06:30:00+00:00,602,0.875,0.009529176392326005,0.12396214928896934,135
2023-01-07 06:45:00+00:00,603,0.9375,0.1,1.3009447500000002,135
2023-01-07 07:00:00+00:00,604,1.0,0.1,1.3467232500000001,136
2023-01-07 07:15:00+00:00,605,0.9375,0.005267927112241777,0.06913352292914493,137
2023-01-07 07:30:00+00:00,606,0.875,0.02085809723806087,0.2752251481731248,137
2023-01-07 07:45:00+00:00,607,0.9375,0.1,1.3171675,137
2023-01-07 08:00:00+00:00,608,1.0,0.1,1.3453902500000001,138
2023-01-07 08:15:00+00:00,609,0.9375,0.025734294267394042,0.3426925310123515,138
2023-01-07 08:30:00+00:00,610,1.0,0.1,1.284292,138
2023-01-07 08:45:00+00:00,611,1.0,0.0,0.0,138
2023-01-07 09:00:00+00:00,612,1.0,0.0,0.0,138
2023-01-07 09:15:00+00:00,613,1.0,0.0,0.0,138
2023-01-07 09:30:00+00:00,614,1.0,0.0,0.0,139
2023-01-07 09:45:00+00:00,615,0.9375,0.04999999999999999,0.6749669999999999,139
2023-01-07 10:00:00+00:00,616,0.8985028952093784,0.0,0.0,139
2023-01-07 10:15:00+00:00,617,0.9610028952093784,0.1,1.38236025,140
2023-01-07 10:30:00+00:00,618,0.8985028952093784,0.0488766425322508,0.7352077112091887,141
2023-01-07 10:45:00+00:00,619,0.8360028952093784,0.04999999999999999,0.7444972499999999,141
2023-01-07 11:00:00+00:00,620,0.8065719077326143,0.0,0.0,141
2023-01-07 11:15:00+00:00,621,0.8690719077326143,0.1,1.36217525,142
2023-01-07 11:30:00+00:00,622,0.8177776353740768,0.0,0.0,142
2023-01-07 11:45:00+00:00,623,0.8802776353740768,0.1,1.4069735,142
2023-01-07 12:00:00+00:00,624,0.9427776353740768,0.1,1.3611615000000001,142
2023-01-07 12:15:00+00:00,625,1.0,0.09155578340147717,1.2651505462341774,142
2023-01-07 12:30:00+00:00,626,1.0,0.0,0.0,142
2023-01-07 12:45:00+00:00,627,1.0,0.0,0.0,142
2023-01-07 13:00:00+00:00,628,1.0,0.0,0.0,143
2023-01-07 13:15:00+00:00,629,0.9375,0.04999999999999999,0.8645332499999998,144
2023-01-07 13:30:00+00:00,630,0.875,0.06814600448761671,1.051482797708264,144
2023-01-07 13:45:00+00:00,631,0.9375,0.1,0.7658367500000001,144
2023-01-07 14:00:00+00:00,632,1.0,0.1,1.98226375,144
2023-01-07 14:15:00+00:00,633,1.0,0.0,0.0,144
2023-01-07 14:30:00+00:00,634,1.0,0.0,0.0,144
2023-01-07 14:45:00+00:00,635,1.0,0.0,0.0,145
2023-01-07 15:00:00+00:00,636,0.9375,0.04999999999999999,0.7331923749999998,146
2023-01-07 15:15:00+00:00,637,0.875,0.043772738157363544,0.5632659531312733,147
2023-01-07 15:30:00+00:00,638,0.8125,0.02772788736850612,0.29612940063366644,147
2023-01-07 15:45:00+00:00,639,0.875,0.1,0.8530555,147
2023-01-07 16:00:00+00:00,640,0.9375,0.1,1.29644775,147
2023-01-07 16:15:00+00:00,641,1.0,0.1,1.68618475,147
2023-01-07 16:30:00+00:00,642,1.0,0.0,0.0,147
2023-01-07 16:45:00+00:00,643,1.0,0.0,0.0,148
2023-01-07 17:00:00+00:00,644,0.9572491188433041,0.0,0.0,148
2023-01-07 17:15:00+00:00,645,1.0,0.06840140985071344,0.5343448026092636,149
2023-01-07 17:30:00+00:00,646,0.9427232135562537,0.0,0.0,149
2023-01-07 17:45:00+00:00,647,1.0,0.09164285830999415,0.9428256211146979,150
2023-01-07 18:00:00+00:00,648,0.9375,0.04999999999999999,0.4697951249999999,151
2023-01-07 18:15:00+00:00,649,0.875,0.04999999999999999,0.5186288749999999,151
2023-01-07 18:30:00+00:00,650,0.8533983888372842,0.0,0.0,151
2023-01-07 18:45:00+00:00,651,0.9158983888372842,0.1,0.9854127500000001,152
2023-01-07 19:00:00+00:00,652,0.8533983888372842,0.019189863440071994,0.16111094521871303,152
2023-01-07 19:15:00+00:00,653,0.9158983888372842,0.1,0.395481,152
2023-01-07 19:30:00+00:00,654,0.9783983888372842,0.1,0.8867117500000001,153
2023-01-07 19:45:00+00:00,655,0.9225629094851107,0.0,0.0,153
2023-01-07 20:00:00+00:00,656,0.9850629094851107,0.1,0.21597900000000003,153
2023-01-07 20:15:00+00:00,657,1.0,0.023899344823822943,0.028385789582513046,153
2023-01-07 20:30:00+00:00,658,1.0,0.0,0.0,153
2023-01-07 20:45:00+00:00,659,1.0,0.0,0.0,153
2023-01-07 21:00:00+00:00,660,1.0,0.0,0.0,153
2023-01-07 21:15:00+00:00,661,1.0,0.0,0.0,153
2023-01-07 21:30:00+00:00,662,1.0,0.0,0.0,153
2023-01-07 21:45:00+00:00,663,1.0,0.0,0.0,153
2023-01-07 22:00:00+00:00,664,1.0,0.0,0.0,154
2023-01-07 22:15:00+00:00,665,0.9375,0.013745625199065525,0.18658022987082365,154
2023-01-07 22:30:00+00:00,666,1.0,0.1,1.7197667500000002,155
2023-01-07 22:45:00+00:00,667,0.9395744867968295,0.0,0.0,155
2023-01-07 23:00:00+00:00,668,1.0,0.09668082112507276,1.460637409818008,155
2023-01-07 23:15:00+00:00,669,1.0,0.0,0.0,155
2023-01-07 23:30:00+00:00,670,1.0,0.0,0.0,156
2023-01-07 23:45:00+00:00,671,0.9375,0.03009228077374007,0.7428919722271198,156
2023-01-08 00:00:00+00:00,672,1.0,0.1,1.96356675,156
2023-01-08 00:15:00+00:00,673,1.0,0.0,0.0,156
2023-01-08 00:30:00+00:00,674,1.0,0.0,0.0,156
2023-01-08 00:45:00+00:00,675,1.0,0.0,0.0,156
2023-01-08 01:00:00+00:00,676,1.0,0.0,0.0,156
2023-01-08 01:15:00+00:00,677,1.0,0.0,0.0,156
2023-01-08 01:30:00+00:00,678,1.0,0.0,0.0,156
2023-01-08 01:45:00+00:00,679,1.0,0.0,0.0,156
2023-01-08 02:00:00+00:00,680,1.0,0.0,0.0,156
2023-01-08 02:15:00+00:00,681,1.0,0.0,0.0,156
2023-01-08 02:30:00+00:00,682,1.0,0.0,0.0,157
2023-01-08 02:45:00+00:00,683,0.9375,0.04999999999999999,0.8255913749999998,157
2023-01-08 03:00:00+00:00,684,0.9161692292119675,0.0,0.0,157
2023-01-08 03:15:00+00:00,685,0.9786692292119675,0.1,1.2268817500000002,157
2023-01-08 03:30:00+00:00,686,1.0,0.03412923326085195,0.4023840867608603,157
2023-01-08 03:45:00+00:00,687,1.0,0.0,0.0,157
2023-01-08 04:00:00+00:00,688,1.0,0.0,0.0,157
2023-01-08 04:15:00+00:00,689,1.0,0.0,0.0,158
2023-01-08 04:30:00+00:00,690,0.9375,0.00631030262234214,0.062028634098941424,158
2023-01-08 04:45:00+00:00,691,1.0,0.1,0.9274580000000001,159
2023-01-08 05:00:00+00:00,692,0.9375,0.04999999999999999,0.4967577499999999,159
2023-01-08 05:15:00+00:00,693,0.9121163218102352,0.0,0.0,159
2023-01-08 05:30:00+00:00,694,0.9746163218102352,0.1,0.644501,159
2023-01-08 05:45:00+00:00,695,1.0,0.04061388510362374,0.22332874828964655,159
2023-01-08 06:00:00+00:00,696,1.0,0.0,0.0,159
2023-01-08 06:15:00+00:00,697,1.0,0.0,0.0,159
2023-01-08 06:30:00+00:00,698,1.0,0.0,0.0,159
2023-01-08 06:45:00+00:00,699,1.0,0.0,0.0,159
2023-01-08 07:00:00+00:00,700,1.0,0.0,0.0,159
2023-01-08 07:15:00+00:00,701,1.0,0.0,0.0,159
2023-01-08 07:30:00+00:00,702,1.0,0.0,0.0,159
2023-01-08 07:45:00+00:00,703,1.0,0.0,0.0,159
2023-01-08 08:00:00+00:00,704,1.0,0.0,0.0,159
2023-01-08 08:15:00+00:00,705,1.0,0.0,0.0,159
2023-01-08 08:30:00+00:00,706,1.0,0.0,0.0,159
2023-01-08 08:45:00+00:00,707,1.0,0.0,0.0,159
2023-01-08 09:00:00+00:00,708,1.0,0.0,0.0,159
2023-01-08 09:15:00+00:00,709,1.0,0.0,0.0,159
2023-01-08 09:30:00+00:00,710,1.0,0.0,0.0,159
2023-01-08 09:45:00+00:00,711,1.0,0.0,0.0,159
2023-01-08 10:00:00+00:00,712,1.0,0.0,0.0,159
2023-01-08 10:15:00+00:00,713,1.0,0.0,0.0,159
2023-01-08 10:30:00+00:00,714,1.0,0.0,0.0,159
2023-01-08 10:45:00+00:00,715,1.0,0.0,0.0,159
2023-01-08 11:00:00+00:00,716,1.0,0.0,0.0,159
2023-01-08 11:15:00+00:00,717,1.0,0.0,0.0,159
2023-01-08 11:30:00+00:00,718,1.0,0.0,0.0,159
2023-01-08 11:45:00+00:00,719,1.0,0.0,0.0,159
2023-01-08 12:00:00+00:00,720,1.0,0.0,0.0,159
2023-01-08 12:15:00+00:00,721,1.0,0.0,0.0,159
2023-01-08 12:30:00+00:00,722,1.0,0.0,0.0,159
2023-01-08 12:45:00+00:00,723,1.0,0.0,0.0,159
2023-01-08 13:00:00+00:00,724,1.0,0.0,0.0,159
2023-01-08 13:15:00+00:00,725,1.0,0.0,0.0,159
2023-01-08 13:30:00+00:00,726,1.0,0.0,0.0,159
2023-01-08 13:45:00+00:00,727,1.0,0.0,0.0,159
2023-01-08 14:00:00+00:00,728,1.0,0.0,0.0,159
2023-01-08 14:15:00+00:00,729,1.0,0.0,0.0,159
2023-01-08 14:30:00+00:00,730,1.0,0.0,0.0,159
2023-01-08 14:45:00+00:00,731,1.0,0.0,0.0,159
2023-01-08 15:00:00+00:00,732,1.0,0.0,0.0,159
2023-01-08 15:15:00+00:00,733,1.0,0.0,0.0,159
2023-01-08 15:30:00+00:00,734,1.0,0.0,0.0,159
2023-01-08 15:45:00+00:00,735,1.0,0.0,0.0,159
2023-01-08 16:00:00+00:00,736,1.0,0.0,0.0,159
2023-01-08 16:15:00+00:00,737,1.0,0.0,0.0,159
2023-01-08 16:30:00+00:00,738,1.0,0.0,0.0,159
2023-01-08 16:45:00+00:00,739,1.0,0.0,0.0,159
2023-01-08 17:00:00+00:00,740,1.0,0.0,0.0,159
2023-01-08 17:15:00+00:00,741,1.0,0.0,0.0,159
2023-01-08 17:30:00+00:00,742,1.0,0.0,0.0,159
2023-01-08 17:45:00+00:00,743,1.0,0.0,0.0,159
2023-01-08 18:00:00+00:00,744,1.0,0.0,0.0,159
2023-01-08 18:15:00+00:00,745,1.0,0.0,0.0,159
2023-01-08 18:30:00+00:00,746,1.0,0.0,0.0,159
2023-01-08 18:45:00+00:00,747,1.0,0.0,0.0,159
2023-01-08 19:00:00+00:00,748,1.0,0.0,0.0,159
2023-01-08 19:15:00+00:00,749,1.0,0.0,0.0,159
2023-01-08 19:30:00+00:00,750,1.0,0.0,0.0,159
2023-01-08 19:45:00+00:00,751,1.0,0.0,-0.0,159
2023-01-08 20:00:00+00:00,752,1.0,0.0,-0.0,159
2023-01-08 20:15:00+00:00,753,1.0,0.0,-0.0,159
2023-01-08 20:30:00+00:00,754,1.0,0.0,0.0,159
2023-01-08 20:45:00+00:00,755,1.0,0.0,0.0,159
2023-01-08 21:00:00+00:00,756,1.0,0.0,-0.0,159
2023-01-08 21:15:00+00:00,757,1.0,0.0,0.0,159
2023-01-08 21:30:00+00:00,758,1.0,0.0,0.0,159
2023-01-08 21:45:00+00:00,759,1.0,0.0,0.0,159
